Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
*********,46,M,3,Graduate,Married,NY,91750,no,no,no,cellular,Businessman,67514,5
*********,44,M,3,Graduate,Married,FL,91750,yes,no,no,telephone,Businessman,91434,3
*********,43,M,4,Unknown,Married,FL,91750,no,no,no,cellular,Businessman,109906,5
*********,58,M,2,Uneducated,Single,NY,91750,no,yes,no,cellular,Govt,94712,4
*********,39,F,4,Graduate,Single,NY,91750,yes,no,no,unknown,Selfemployeed,5525,4
*********,33,F,1,Graduate,Single,NY,91750,yes,yes,no,cellular,Blue-collar,55777,4
*********,52,F,4,Graduate,Married,CA,91750,yes,yes,no,unknown,Selfemployeed,14975,4
*********,55,F,1,Doctorate,Married,NE,91750,no,yes,no,unknown,Govt,37176,5
*********,43,M,3,Graduate,Single,FL,91750,yes,no,no,unknown,White-collar,147814,4
*********,45,M,4,Unknown,Married,FL,91750,yes,yes,no,telephone,Govt,60073,5
*********,35,F,2,Graduate,Married,FL,91750,no,no,no,cellular,Retirees,49183,4
*********,49,M,3,High School,Married,CA,91750,yes,no,no,cellular,Businessman,112603,3
*********,58,F,0,Unknown,Married,TX,91750,yes,yes,no,cellular,Blue-collar,29573,5
*********,56,M,1,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,75263,5
*********,37,F,1,Graduate,Single,NY,91750,no,no,no,cellular,Govt,33439,4
*********,38,F,2,High School,Single,CA,91750,no,no,no,cellular,Govt,29515,3
*********,52,F,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Govt,52252,5
*********,45,M,2,Uneducated,Married,TX,91750,yes,yes,no,cellular,Blue-collar,45738,3
*********,48,F,3,High School,Married,TX,91750,no,yes,no,unknown,Selfemployeed,22135,5
*********,40,M,2,Unknown,Single,FL,91750,yes,no,no,unknown,Businessman,205774,4
*********,45,F,4,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,14975,4
*********,56,M,0,Graduate,Single,TX,91750,yes,yes,yes,cellular,Businessman,69818,4
*********,39,F,2,Graduate,Married,TX,91750,yes,yes,no,cellular,Govt,50508,5
*********,36,M,3,Unknown,Married,NY,91750,no,yes,no,unknown,White-collar,124439,5
*********,46,F,2,Graduate,Unknown,CA,91750,no,yes,no,cellular,Blue-collar,33203,4
*********,35,F,2,Graduate,Married,FL,91750,yes,yes,no,cellular,White-collar,58026,3
*********,60,F,2,High School,Married,TX,91750,no,no,no,cellular,Selfemployeed,15979,5
*********,52,F,2,High School,Single,CA,91750,yes,no,no,unknown,Businessman,22924,4
*********,44,F,3,High School,Unknown,CA,91750,no,yes,no,cellular,Businessman,26984,5
*********,45,F,2,High School,Single,CA,91750,yes,no,no,cellular,Blue-collar,38005,4
*********,54,F,2,Graduate,Married,FL,91750,no,no,no,unknown,Blue-collar,18643,5
*********,46,M,4,Graduate,Single,NY,91750,yes,yes,no,telephone,White-collar,76686,5
*********,32,M,0,Uneducated,Single,FL,91750,no,no,no,cellular,Blue-collar,56419,4
*********,58,F,0,High School,Married,FL,91750,yes,no,no,cellular,White-collar,32616,3
*********,47,F,4,Graduate,Single,NY,91750,yes,no,no,telephone,Selfemployeed,38431,5
*********,54,M,3,High School,Married,NY,91750,no,yes,no,unknown,Blue-collar,99001,4
*********,45,F,2,High School,Married,NJ,91750,yes,no,no,cellular,White-collar,41363,3
*********,57,F,1,High School,Married,TX,91750,no,no,no,unknown,Selfemployeed,14975,3
*********,54,M,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Businessman,52333,5
*********,56,F,1,Graduate,Single,NY,91750,yes,no,no,unknown,Selfemployeed,24875,5
*********,45,F,4,Unknown,Single,NY,91750,no,yes,no,unknown,White-collar,28587,5
*********,31,F,0,Graduate,Single,NY,91750,no,no,no,cellular,Blue-collar,24104,5
*********,65,M,0,High School,Single,NY,91750,no,yes,no,telephone,Businessman,47476,5
*********,51,F,3,Unknown,Single,CA,91750,no,no,no,cellular,Retirees,29759,4
*********,35,M,2,Uneducated,Single,FL,91750,yes,yes,no,cellular,Govt,71094,5
*********,49,F,0,Doctorate,Unknown,TX,91750,no,no,yes,unknown,Selfemployeed,37655,4
*********,50,F,1,Uneducated,Married,TX,91750,no,yes,yes,cellular,Govt,28183,4
*********,42,F,5,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,17698,4
*********,63,F,0,Uneducated,Single,CA,91750,no,no,yes,cellular,Blue-collar,23847,3
*********,38,F,3,High School,Single,TX,91750,yes,no,no,cellular,Retirees,52914,3
*********,55,F,2,Graduate,Single,CA,91750,no,yes,no,unknown,Retirees,19984,3
*********,53,M,2,Unknown,Married,NY,91750,yes,no,no,cellular,Selfemployeed,72580,4
*********,45,M,3,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,98894,4
*********,50,M,2,High School,Married,CA,91750,no,yes,yes,cellular,White-collar,91268,4
*********,55,M,2,Post-Graduate,Single,CA,91750,no,no,no,cellular,White-collar,77236,4
*********,32,M,0,Post-Graduate,Married,TX,91750,no,no,no,cellular,Govt,64538,3
*********,55,F,1,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,32334,5
*********,62,M,1,Graduate,Married,NJ,91750,no,no,no,cellular,Selfemployeed,14975,4
*********,57,M,2,Unknown,Single,CA,91701,no,no,no,unknown,Businessman,145800,4
*********,57,M,1,High School,Single,CA,90250,no,yes,no,telephone,White-collar,136576,4
*********,48,F,4,Graduate,Single,FL,91750,no,yes,yes,cellular,Blue-collar,12315,4
*********,50,F,2,Graduate,Married,FL,91750,yes,yes,no,telephone,White-collar,35422,5
*********,53,F,3,Uneducated,Married,CA,90250,yes,no,no,unknown,Businessman,224579,5
*********,37,F,3,Graduate,Married,TX,91750,no,yes,no,unknown,Selfemployeed,14975,4
*********,51,F,3,High School,Married,FL,91750,yes,yes,no,cellular,White-collar,20790,5
*********,38,M,2,Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,117352,3
*********,44,M,3,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,55159,4
*********,43,F,3,High School,Unknown,NY,91750,yes,no,yes,cellular,Retirees,19028,5
*********,63,M,2,High School,Married,FL,91750,yes,yes,no,cellular,Businessman,114207,4
*********,54,F,1,Doctorate,Unknown,CA,91750,yes,no,yes,unknown,Selfemployeed,29509,4
*********,60,M,1,High School,Single,TX,91750,no,yes,no,cellular,White-collar,73524,4
*********,56,M,4,Unknown,Married,FL,91750,no,yes,yes,cellular,White-collar,89957,5
*********,43,M,4,High School,Married,TX,91750,no,yes,no,cellular,White-collar,43842,5
*********,65,F,0,High School,Single,PA,91750,yes,no,no,unknown,Selfemployeed,12150,5
*********,50,F,2,Graduate,Single,TX,91750,no,no,no,telephone,Selfemployeed,14975,4
*********,44,F,3,Uneducated,Single,CA,91750,yes,no,no,cellular,White-collar,32900,5
*********,43,M,4,Uneducated,Married,NY,91750,no,no,yes,cellular,Retirees,79058,5
*********,44,F,3,Uneducated,Married,TX,91750,no,yes,no,cellular,Blue-collar,29998,5
*********,44,F,2,Post-Graduate,Married,CA,91750,no,no,yes,cellular,Retirees,23290,5
*********,48,F,1,Uneducated,Unknown,TX,91750,no,yes,no,cellular,Govt,50528,5
*********,48,F,3,Graduate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,42845,4
*********,46,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975,3
*********,55,F,2,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,48489,4
*********,45,F,3,Unknown,Single,TX,91750,no,no,no,cellular,Selfemployeed,35630,4
*********,52,F,3,Graduate,Single,CA,91750,yes,no,no,cellular,Govt,29007,5
*********,49,F,2,Graduate,Married,NJ,91750,no,yes,no,unknown,Selfemployeed,14272,4
*********,53,M,0,Unknown,Single,CA,91750,yes,yes,no,cellular,Govt,60855,5
*********,60,F,1,Doctorate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,14975,4
*********,45,M,2,Graduate,Married,TX,91750,no,no,yes,cellular,Businessman,92084,3
*********,45,F,3,Unknown,Married,NY,91750,no,yes,no,cellular,Selfemployeed,53997,5
*********,43,M,3,Graduate,Single,TX,91750,no,yes,no,cellular,Blue-collar,96710,3
*********,36,M,2,Uneducated,Married,NJ,91750,no,no,no,cellular,Selfemployeed,70005,4
*********,37,M,3,Doctorate,Single,FL,91750,no,yes,no,cellular,Businessman,95840,5
*********,44,M,3,Graduate,Single,NY,91750,yes,no,no,cellular,White-collar,79187,5
*********,51,F,1,Graduate,Married,TX,91750,no,yes,yes,cellular,Businessman,197655,5
*********,36,F,1,Unknown,Single,CA,91750,no,no,no,cellular,Selfemployeed,14319,4
*********,56,M,1,Uneducated,Married,NY,91750,no,yes,yes,cellular,Govt,107252,4
*********,44,M,5,Graduate,Married,FL,91750,yes,yes,no,cellular,Govt,73879,3
*********,39,M,1,Graduate,Married,TX,91750,no,no,no,unknown,Retirees,18361,5
*********,41,F,3,Unknown,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,10340,5
*********,58,F,0,Graduate,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,11733,4
*********,51,F,1,Graduate,Married,NY,91750,yes,yes,no,cellular,Blue-collar,53754,4
*********,49,M,3,Uneducated,Unknown,NY,91750,yes,yes,yes,cellular,Selfemployeed,62038,4
*********,42,M,3,Post-Graduate,Married,NY,91750,no,yes,no,cellular,Govt,52222,5
*********,42,F,2,Doctorate,Married,FL,91750,no,no,no,cellular,Selfemployeed,20032,5
*********,62,F,1,Graduate,Single,TX,91750,no,no,no,unknown,White-collar,38192,5
*********,36,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Businessman,35177,4
*********,52,M,1,Graduate,Single,FL,91750,yes,no,yes,cellular,Govt,52641,5
*********,55,M,1,Graduate,Single,TX,91750,no,yes,no,cellular,White-collar,82924,5
*********,33,M,1,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,111135,4
*********,38,F,1,Graduate,Single,TX,91750,no,no,yes,cellular,Selfemployeed,31745,4
*********,40,M,3,Graduate,Single,TX,91750,no,yes,no,cellular,White-collar,89370,3
*********,60,M,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,76002,5
*********,43,M,2,High School,Single,NY,91750,no,yes,no,unknown,Businessman,129222,4
*********,57,F,3,Graduate,Single,TX,91750,no,no,yes,cellular,Selfemployeed,31547,4
*********,47,M,1,Uneducated,Married,NY,91750,no,yes,no,telephone,Govt,50528,4
*********,51,M,2,Uneducated,Single,NJ,91750,yes,no,no,telephone,Businessman,163579,4
*********,50,F,4,Graduate,Single,TX,91750,no,no,yes,cellular,Selfemployeed,29167,5
*********,40,F,5,Graduate,Unknown,TX,91750,yes,yes,no,cellular,Retirees,31188,4
*********,62,M,1,Uneducated,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,60939,4
*********,43,M,4,Graduate,Single,CA,90029,no,yes,no,unknown,White-collar,147581,3
*********,39,F,3,High School,Single,TX,91750,no,yes,no,unknown,Selfemployeed,14975,4
*********,51,F,4,Graduate,Married,CA,91750,yes,no,no,unknown,Selfemployeed,14129,5
*********,55,F,3,Graduate,Married,NY,91750,no,no,no,unknown,Blue-collar,32690,4
*********,53,F,2,High School,Single,TX,91750,no,yes,yes,unknown,Retirees,25531,5
*********,29,F,1,Graduate,Married,SC,91750,yes,yes,no,cellular,Govt,32510,3
*********,43,M,3,Unknown,Married,FL,91750,yes,yes,no,cellular,Businessman,63157,5
*********,42,F,2,High School,Single,TX,91750,no,yes,no,unknown,Retirees,39478,4
*********,36,M,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Businessman,69033,4
*********,62,F,0,Unknown,Married,CA,91750,yes,no,no,cellular,Govt,29251,5
*********,38,F,1,Graduate,Single,FL,91750,no,yes,no,unknown,White-collar,25106,4
*********,41,F,2,Doctorate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,7865,4
*********,35,M,0,Doctorate,Single,NY,91750,no,no,no,cellular,Blue-collar,77770,5
*********,37,F,2,Unknown,Married,CA,91750,no,no,no,cellular,White-collar,51997,5
*********,52,F,3,Post-Graduate,Single,NY,91750,yes,no,yes,cellular,Blue-collar,31796,4
*********,38,F,1,High School,Married,TX,91750,no,yes,no,cellular,Blue-collar,12149,4
*********,56,F,1,Graduate,Unknown,CA,91750,yes,yes,no,cellular,Selfemployeed,59766,3
*********,49,F,4,Doctorate,Single,NY,91750,no,no,yes,cellular,Selfemployeed,12776,3
*********,35,F,2,Graduate,Married,TX,91750,yes,yes,no,unknown,Govt,21755,4
*********,35,M,3,Uneducated,Married,NY,91750,no,yes,no,cellular,White-collar,96203,3
*********,50,F,1,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,16353,3
*********,55,F,3,Graduate,Single,NY,91750,no,no,no,telephone,Retirees,18302,5
*********,52,M,0,Unknown,Married,FL,91750,no,no,no,cellular,Businessman,69002,4
*********,60,F,2,Graduate,Married,CA,91750,no,yes,yes,cellular,Selfemployeed,23250,5
*********,53,F,2,Post-Graduate,Single,NV,91750,yes,no,no,unknown,Selfemployeed,14975,4
*********,50,M,2,Graduate,Married,TX,91750,no,no,yes,cellular,Retirees,61269,4
*********,33,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Govt,31960,4
*********,45,F,4,Unknown,Married,CA,91750,no,yes,no,cellular,Selfemployeed,20552,5
*********,50,F,5,Post-Graduate,Married,CA,90025,yes,no,no,cellular,Businessman,231576,5
*********,43,F,4,Uneducated,Married,FL,91750,no,no,no,cellular,Selfemployeed,32041,5
*********,37,F,3,High School,Married,TX,91750,yes,yes,yes,telephone,Selfemployeed,14975,4
*********,53,F,2,High School,Single,NY,91750,yes,yes,no,cellular,Businessman,193105,4
*********,44,F,3,Unknown,Married,TX,91750,yes,no,no,cellular,Selfemployeed,22759,4
*********,46,F,2,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,18037,5
*********,42,F,4,Uneducated,Single,NY,91750,no,no,no,cellular,Blue-collar,12047,3
*********,36,F,3,High School,Married,CA,91750,yes,yes,no,unknown,Selfemployeed,11022,5
*********,45,F,3,Graduate,Unknown,NJ,91750,no,yes,yes,cellular,Selfemployeed,59935,3
*********,50,M,3,Uneducated,Married,MN,91750,no,no,no,unknown,Retirees,54366,4
*********,36,F,0,Unknown,Married,CA,91750,no,no,no,cellular,Businessman,37254,5
*********,49,F,2,High School,Married,CA,91750,yes,no,no,cellular,Blue-collar,58467,4
*********,61,M,0,Post-Graduate,Single,TX,91750,no,no,no,cellular,White-collar,69776,3
*********,56,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Govt,18264,4
*********,44,F,2,Uneducated,Single,NY,91750,no,yes,no,cellular,Businessman,26400,5
*********,53,F,4,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,28173,4
*********,55,F,1,Graduate,Married,CA,91750,no,yes,yes,cellular,Businessman,27616,4
*********,46,M,2,Uneducated,Unknown,NY,91750,yes,no,no,cellular,Retirees,79204,4
*********,54,F,2,Doctorate,Single,CA,91750,no,no,no,cellular,Govt,33503,5
*********,43,F,5,Graduate,Single,MI,91750,yes,no,no,cellular,Selfemployeed,35598,3
*********,44,F,3,Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,14975,3
*********,50,M,1,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,91644,5
*********,60,F,1,Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,59107,4
*********,36,F,4,Unknown,Single,CA,91750,yes,no,no,unknown,Selfemployeed,14975,5
*********,35,F,2,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,14537,5
*********,41,M,4,Graduate,Unknown,NJ,91750,no,yes,no,cellular,Govt,96094,4
*********,35,F,4,High School,Married,CA,91750,no,yes,no,cellular,Businessman,18680,5
*********,64,F,0,Doctorate,Married,FL,91750,no,yes,no,cellular,Blue-collar,36006,5
*********,40,F,5,Graduate,Married,CA,91750,yes,yes,no,unknown,Businessman,26464,5
*********,42,F,2,Graduate,Unknown,CA,91750,yes,yes,yes,unknown,Retirees,27405,3
*********,42,F,3,Uneducated,Married,NY,91750,no,no,no,telephone,Blue-collar,24988,5
*********,55,F,3,Graduate,Single,FL,91750,no,no,yes,cellular,White-collar,39546,5
*********,43,F,4,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,18917,5
*********,42,F,5,High School,Married,WA,53010,no,no,yes,cellular,White-collar,39360,5
*********,50,F,0,Uneducated,Married,CA,91750,yes,yes,no,cellular,Blue-collar,30965,3
*********,36,F,0,Uneducated,Single,NY,91750,no,yes,no,unknown,Selfemployeed,6550,3
*********,29,M,0,Unknown,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,63126,4
*********,46,M,4,Graduate,Single,NJ,91750,yes,no,no,cellular,Blue-collar,79693,4
*********,60,M,0,Uneducated,Married,TX,91750,no,yes,no,cellular,Govt,50262,4
*********,56,M,3,High School,Single,FL,91750,no,no,no,cellular,Selfemployeed,84367,5
*********,47,F,3,Graduate,Married,TX,91750,no,yes,yes,unknown,Selfemployeed,20297,4
*********,34,M,4,Post-Graduate,Single,NY,91750,no,no,no,cellular,Businessman,85014,4
*********,46,M,2,Uneducated,Single,NY,91750,no,yes,no,cellular,Govt,76105,5
*********,58,F,2,Uneducated,Unknown,NY,91750,no,yes,yes,cellular,Businessman,198849,4
*********,44,M,5,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,102430,3
*********,48,F,1,Graduate,Single,CA,91750,yes,no,no,unknown,Selfemployeed,12082,4
*********,55,F,2,Uneducated,Married,CA,91750,yes,yes,no,cellular,Retirees,54876,5
*********,45,M,3,Unknown,Married,NJ,91750,no,no,yes,unknown,Retirees,92221,4
*********,55,F,1,High School,Single,NY,91750,no,no,no,unknown,White-collar,29263,5
*********,34,M,3,High School,Married,NJ,91750,yes,yes,no,cellular,White-collar,80291,4
*********,52,M,3,Graduate,Married,TX,91750,yes,yes,no,unknown,White-collar,118907,3
*********,37,F,2,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,37961,3
*********,52,M,2,Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,93661,4
*********,50,F,1,Post-Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,14975,3
*********,47,F,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,38031,5
*********,47,M,3,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,16027,4
*********,48,M,2,Doctorate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,61917,3
*********,30,F,0,Graduate,Married,FL,91750,no,yes,no,unknown,Govt,33349,4
*********,44,M,3,Graduate,Married,UT,91750,no,no,no,unknown,White-collar,96487,4
*********,31,M,0,Graduate,Married,TX,91750,yes,yes,yes,cellular,Blue-collar,110407,5
*********,41,M,4,Uneducated,Married,TX,91750,no,yes,no,cellular,Businessman,114549,5
*********,49,F,1,Uneducated,Married,NY,91750,yes,no,no,cellular,Retirees,56878,4
*********,27,F,0,Graduate,Unknown,NY,91750,no,no,no,unknown,Blue-collar,35908,4
*********,39,F,5,Graduate,Single,TX,91750,no,no,no,cellular,Blue-collar,23525,3
*********,46,M,4,Graduate,Single,NY,91750,no,yes,no,cellular,White-collar,108249,5
*********,39,F,5,Graduate,Married,FL,91750,no,no,yes,unknown,Govt,31528,4
*********,60,F,0,Unknown,Single,TX,91750,no,no,no,cellular,Selfemployeed,5225,5
*********,48,F,3,Unknown,Married,FL,91750,no,no,no,cellular,Blue-collar,31299,5
*********,46,M,3,Unknown,Single,TX,91750,no,no,no,cellular,Businessman,107951,3
*********,30,M,0,Graduate,Married,NJ,91750,yes,no,no,cellular,Businessman,82252,4
*********,46,F,2,Unknown,Single,NY,91750,yes,no,no,cellular,Retirees,22000,3
*********,58,F,3,Unknown,Married,NY,91750,no,no,no,unknown,White-collar,137926,5
*********,44,M,5,High School,Single,CA,91750,no,yes,no,cellular,Blue-collar,87591,5
*********,63,M,1,Uneducated,Married,TX,91750,yes,no,yes,cellular,Govt,85028,4
*********,46,M,4,High School,Married,FL,91750,yes,no,no,cellular,Businessman,93062,4
*********,39,M,1,Uneducated,Married,FL,91750,no,yes,no,cellular,Blue-collar,82109,4
*********,56,M,3,Graduate,Married,FL,91750,no,yes,yes,unknown,Businessman,114465,5
*********,35,F,1,High School,Married,TX,91750,no,no,yes,unknown,Retirees,22611,5
*********,56,M,2,High School,Married,NY,91750,no,yes,yes,unknown,White-collar,107725,4
*********,45,F,4,Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,10361,3
*********,25,M,2,High School,Married,FL,91750,no,yes,no,cellular,Blue-collar,75809,4
*********,35,F,1,High School,Married,FL,91750,yes,yes,no,cellular,Retirees,27892,4
*********,45,F,3,Graduate,Single,NY,91750,yes,yes,yes,cellular,Blue-collar,57995,4
*********,47,F,4,Graduate,Single,CA,91750,yes,yes,no,unknown,White-collar,23504,4
*********,54,M,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Govt,109176,4
*********,44,F,3,Graduate,Married,NY,91750,yes,yes,no,cellular,White-collar,27274,4
*********,53,F,2,Graduate,Single,TX,91750,yes,no,no,cellular,White-collar,30404,4
*********,39,F,1,Graduate,Single,NY,91750,no,no,no,cellular,Govt,37058,4
*********,42,F,4,Uneducated,Married,TX,91750,yes,yes,yes,cellular,Businessman,35729,3
*********,41,F,3,Uneducated,Married,NY,91750,yes,no,yes,unknown,Selfemployeed,27893,5
*********,35,F,4,Uneducated,Married,CA,91750,yes,no,no,telephone,White-collar,34302,4
*********,46,M,2,Graduate,Married,TX,91750,no,yes,yes,unknown,Businessman,174082,5
*********,45,M,3,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,60789,4
*********,53,F,2,Graduate,Single,CA,91750,no,yes,no,telephone,Selfemployeed,14975,4
*********,48,F,4,High School,Married,NY,91750,no,yes,no,cellular,Businessman,40814,3
